,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Pred,Proba,Decile
310,1,62,1,0,0.0,1,248.7,109,61.0,11.0,13.2,1,0.8993063,8
311,0,110,1,1,2.62,1,236.3,102,83.2,9.8,9.7,0,0.0005136499,1
312,0,16,1,0,0.0,0,205.6,69,50.0,8.48,10.9,0,0.0024408172,4
313,0,73,1,0,0.0,0,94.1,136,40.0,14.02,9.8,0,0.012528729,6
314,0,128,1,0,0.0,0,125.2,99,39.0,10.27,18.9,0,0.013956957,7
315,0,39,1,0,0.23,1,60.4,158,39.3,15.31,12.4,0,0.00062649266,1
316,0,103,1,1,2.08,2,121.0,105,64.8,13.52,7.7,0,0.0020892662,3
317,0,119,1,1,2.05,3,117.8,66,62.5,12.84,7.6,0,0.0017470755,3
318,0,173,1,1,1.35,3,232.4,96,71.5,10.6,5.0,0,0.0024157958,4
319,1,128,0,1,2.54,2,223.5,81,80.4,9.44,9.4,0,0.0063061123,5
320,0,86,1,0,0.0,0,176.3,79,52.0,12.96,6.2,0,0.00070458755,1
321,0,114,1,1,3.48,1,125.2,79,71.8,8.89,12.9,0,0.0011082175,2
322,0,104,1,0,0.0,0,138.7,107,46.0,12.85,10.0,0,0.0053677466,5
323,0,148,1,0,0.0,1,86.3,134,36.0,12.33,11.3,0,0.046508722,8
324,0,129,1,0,0.0,3,207.0,91,49.0,7.75,13.4,0,0.00042469124,0
325,0,100,1,1,1.92,0,58.8,104,48.2,10.98,7.1,0,0.0005040752,1
326,0,121,1,1,3.08,1,68.7,95,60.8,10.46,11.4,0,0.0037645053,4
327,0,143,1,1,2.57,1,239.2,109,86.7,11.78,9.5,0,0.0015043068,3
328,0,76,1,0,0.0,0,198.3,130,53.0,10.86,12.5,0,0.010878766,6
329,0,158,1,0,0.14,0,205.2,97,57.4,12.03,14.4,0,0.0026277194,4
330,0,116,1,0,0.24,3,192.1,98,62.4,15.65,7.9,0,0.0063243476,5
331,1,54,1,0,0.0,1,272.6,83,68.0,12.44,9.5,1,0.99739957,9
332,1,86,1,0,0.3,7,128.3,121,42.0,9.86,12.2,1,0.9769931,9
333,0,108,1,0,0.0,0,169.6,99,52.0,13.21,9.3,0,0.03837333,7
334,0,66,1,0,0.0,1,201.3,95,48.0,7.64,7.5,0,0.00037964506,0
335,0,151,1,1,2.32,1,214.7,97,72.2,6.93,8.6,0,0.00397326,5
336,0,99,1,0,0.0,0,169.2,70,52.0,13.58,10.6,0,0.0059576025,5
337,0,55,1,0,0.0,2,194.1,121,49.0,8.83,7.0,0,8.410151e-05,0
338,0,77,1,0,0.0,2,233.8,104,63.0,13.33,7.6,0,0.0751584,8
339,0,78,1,0,0.0,0,225.1,67,56.0,9.96,14.6,0,0.015670238,7
340,1,89,1,0,0.0,1,213.0,63,52.0,8.83,9.1,0,0.0013521346,2
341,0,101,1,0,0.0,1,183.9,115,54.0,12.8,10.8,0,0.0020810864,3
342,0,44,1,1,3.78,0,221.8,105,89.8,8.09,14.0,0,0.00012870805,0
343,0,98,1,1,0.0,2,64.6,98,26.0,8.81,0.0,0,0.0004934474,1
344,0,64,1,1,3.59,1,154.6,92,69.9,4.17,13.3,0,0.00031834657,0
345,0,141,1,0,0.0,3,260.2,131,60.0,8.96,7.2,0,0.06596194,8
346,0,81,1,1,3.29,1,161.6,117,70.9,6.15,12.2,0,0.00018290628,0
347,0,162,1,0,0.0,1,220.6,117,51.0,7.76,10.5,0,0.0010801912,2
348,0,83,1,1,3.54,3,155.9,122,76.4,8.12,13.1,0,0.0004055763,0
349,1,100,1,0,0.34,4,107.0,63,31.4,5.29,12.8,1,0.99643314,9
350,0,59,1,0,0.51,4,182.5,104,54.1,10.24,11.3,0,0.00046574906,1
351,0,179,0,1,2.73,4,220.1,78,85.3,11.72,10.1,0,0.004363857,5
352,0,79,1,0,0.0,1,152.2,112,41.0,8.86,5.3,0,0.0003810806,0
353,0,117,1,0,0.0,2,181.5,95,49.0,10.26,14.7,0,0.0056511397,5
354,1,64,0,0,0.18,2,236.2,77,60.8,10.93,13.2,1,0.9861878,9
355,0,31,1,0,0.28,1,166.1,105,37.8,3.97,12.7,0,8.4700805e-05,0
356,0,124,0,0,0.0,1,244.6,89,58.0,9.44,11.3,0,0.0438023,8
357,0,122,1,1,2.3,2,134.2,85,66.0,11.37,8.5,0,0.02055193,7
358,0,37,0,1,2.48,1,149.7,122,68.8,10.56,9.2,0,0.0047418973,5
359,0,90,1,1,1.57,1,150.1,109,64.7,13.24,5.8,0,0.0044725924,5
360,1,159,0,0,0.44,1,257.1,53,75.4,15.61,8.8,1,0.9360151,9
361,0,148,1,0,0.0,0,124.4,83,37.0,8.99,11.3,0,0.021208208,7
362,0,39,1,1,3.24,1,141.7,121,76.4,11.62,12.0,0,0.00017623002,0
363,0,77,1,0,0.14,2,230.0,87,49.4,5.16,11.3,0,0.0005996479,1
364,0,194,1,0,0.0,0,162.3,88,46.0,10.69,10.9,0,0.010619219,6
365,1,154,1,0,0.0,1,350.8,75,79.0,10.83,10.1,1,0.9981407,9
366,0,112,1,0,0.0,4,193.3,96,56.0,13.21,9.1,0,0.007899074,6
367,0,45,1,0,0.0,1,78.2,127,35.0,12.67,18.0,0,0.005048994,5
368,0,132,1,0,0.22,1,83.4,110,36.2,11.61,7.6,0,0.0042503914,5
369,0,128,1,0,0.28,0,195.6,99,59.8,13.39,16.0,0,0.02489048,7
370,0,135,1,0,0.42,1,201.8,81,58.2,11.25,10.3,0,0.0037813112,4
371,0,56,1,0,0.0,2,197.0,110,53.0,11.14,10.6,0,0.00074395875,1
372,1,151,0,0,0.29,0,218.0,57,49.9,5.72,12.4,1,0.90145755,8
373,0,32,1,0,0.0,2,164.8,98,48.0,11.5,14.8,0,0.001389976,2
374,0,90,1,0,0.0,2,179.2,77,49.0,10.54,9.2,0,0.018574739,7
375,0,87,1,1,2.86,0,214.0,113,80.6,9.0,10.6,0,0.0040000137,5
376,0,138,1,0,0.43,2,170.5,87,44.3,5.91,11.2,0,0.0005866538,1
377,0,79,1,0,0.0,1,205.7,123,54.0,10.73,6.7,0,0.00071434106,1
378,1,95,0,0,0.0,1,165.5,84,53.0,14.31,11.5,1,0.9232317,8
379,0,127,1,0,0.33,2,221.0,100,55.3,8.04,6.8,0,0.0046705017,5
380,0,137,1,0,0.0,3,242.1,118,58.0,9.55,14.7,0,0.0062706512,5
381,0,97,1,0,0.0,1,151.6,107,39.0,7.77,14.7,0,0.0004792143,1
382,0,149,0,0,0.18,0,176.2,87,44.8,7.25,5.7,0,0.0440766,8
383,0,117,0,1,1.0,1,196.0,82,71.0,16.14,3.7,0,0.031269755,7
384,0,84,1,0,0.0,2,159.5,125,49.0,12.36,7.2,0,0.0016138024,3
385,0,137,1,0,0.45,4,230.2,113,62.5,11.02,10.7,0,0.016387261,7
386,0,99,1,0,0.0,3,146.7,64,49.0,13.7,8.9,0,0.005120269,5
387,0,54,1,0,0.0,1,210.5,102,54.0,10.23,8.5,0,0.00043686855,1
388,0,85,1,0,0.0,1,102.0,95,41.0,13.51,10.7,0,0.0012309802,2
389,0,150,1,0,0.36,3,126.0,99,45.6,11.93,10.2,0,0.005345056,5
390,0,43,1,0,0.0,1,168.4,125,50.0,12.19,11.1,0,0.00041354154,0
391,0,35,1,0,0.0,0,105.6,129,40.0,12.91,8.7,0,0.0009862328,2
392,0,98,1,0,0.0,5,206.5,92,51.0,8.81,12.4,0,0.0014610696,3
393,0,112,1,0,0.27,2,217.1,76,57.7,10.26,9.4,0,0.0028464522,4
394,1,16,1,0,0.0,0,229.6,78,57.0,10.29,10.8,1,0.85251915,8
395,0,98,1,1,2.62,0,278.3,89,82.2,4.67,9.7,0,0.00090792676,2
396,0,84,1,0,0.0,0,138.6,102,41.0,9.95,7.8,0,0.0002948118,0
397,1,94,1,0,0.18,1,234.4,103,65.8,13.97,2.0,1,0.6582551,8
398,0,84,1,0,0.0,1,181.5,129,42.0,6.54,8.5,0,0.003113812,4
399,1,66,1,0,0.0,1,167.3,91,48.0,11.5,10.6,0,0.02332562,7
400,0,98,1,1,3.24,1,121.0,105,72.4,10.95,12.0,0,0.00058234,1
401,0,74,1,0,0.0,0,221.1,124,48.0,5.54,10.6,0,0.02579663,7
402,0,96,1,1,2.67,1,145.8,108,68.7,9.61,9.9,0,0.0006569552,1
403,0,119,1,0,0.34,1,222.8,122,55.4,8.16,11.2,0,0.0006084542,1
404,0,73,1,0,0.0,4,183.4,80,52.0,12.1,7.5,0,0.005285371,5
405,0,92,0,0,0.0,0,264.3,91,59.0,8.05,9.3,0,0.045516286,8
406,0,21,1,0,0.0,0,146.0,78,35.0,5.49,6.8,0,0.0018143109,3
407,1,122,1,0,0.29,4,157.1,134,45.9,9.25,8.5,1,0.9912094,9
408,0,133,0,0,0.0,1,127.3,108,43.0,12.57,10.3,0,0.06675761,8
409,0,145,1,0,0.0,2,187.9,110,49.0,9.85,4.8,0,0.0007644796,1
410,0,25,1,0,0.26,2,178.8,90,45.6,7.06,8.4,0,0.003953441,5
411,0,64,1,0,0.28,2,97.2,80,35.8,9.31,10.4,0,0.051827986,8
412,0,85,1,0,0.2,0,259.8,85,67.0,12.12,5.4,0,0.03587047,7
413,0,126,1,0,0.0,3,256.5,112,61.0,9.98,7.0,0,0.012789002,6
414,0,76,1,0,0.0,0,169.5,77,40.0,6.2,10.0,0,0.003803502,4
415,1,113,1,0,0.0,2,239.7,47,65.0,14.15,8.7,1,0.7542964,8
416,1,224,0,0,0.26,1,171.5,99,45.6,8.0,5.0,1,0.9095962,8
417,0,117,1,0,0.0,0,239.9,84,56.0,8.74,9.8,0,0.01967813,7
418,0,128,1,1,4.32,1,142.3,73,84.2,9.74,16.0,0,0.012485431,6
419,0,115,1,0,0.0,2,184.1,98,60.0,16.35,7.5,0,0.004126439,5
420,0,141,1,1,2.51,2,206.9,126,83.1,13.22,9.3,0,0.0005647921,1
421,0,51,1,0,0.0,1,259.9,114,60.0,8.81,15.3,0,0.033359088,7
422,0,100,1,0,0.0,0,203.8,122,59.0,14.16,12.5,0,0.011499284,6
423,0,96,1,1,2.78,3,248.8,124,82.8,7.02,10.3,0,0.0165177,7
424,0,112,1,1,3.05,1,221.6,110,79.5,6.51,11.3,0,0.00013306452,0
425,0,129,0,0,0.39,1,192.9,131,52.9,9.28,10.9,0,0.026137495,7
426,0,163,1,0,0.0,1,122.4,129,31.0,5.67,12.5,0,0.0037765258,4
427,0,67,1,1,2.59,1,104.9,65,62.9,10.82,9.6,0,0.003510639,4
428,0,140,1,0,0.0,3,173.2,91,47.0,9.84,11.2,0,0.005735704,5
429,0,49,1,0,0.0,2,119.4,69,44.0,13.67,12.4,0,0.0002484849,0
430,1,46,1,0,0.0,2,250.3,100,65.0,13.03,13.3,1,0.6631044,8
431,0,148,1,0,0.39,1,178.3,98,58.9,14.13,11.4,0,0.0075060898,6
432,0,112,1,0,0.0,1,243.4,77,57.0,9.11,12.8,0,0.007762905,6
433,0,78,1,0,0.0,2,155.0,106,42.0,8.77,11.8,0,0.0013176849,2
434,0,61,1,1,2.32,0,288.7,101,90.2,10.19,8.6,0,0.058093045,8
435,0,58,1,1,3.02,1,240.4,80,81.2,5.95,11.2,0,0.0012010685,2
436,0,155,1,0,0.0,1,190.3,123,58.0,15.07,8.0,0,0.01149782,6
437,1,100,1,0,0.32,0,278.0,76,66.2,8.84,8.3,0,0.03333844,7
438,0,113,1,0,0.0,1,155.0,93,55.0,16.53,13.5,0,0.03351715,7
439,0,81,1,0,0.0,2,153.5,99,43.0,9.88,6.3,0,0.0014467336,3
440,0,135,1,1,3.32,1,273.4,141,93.2,7.7,12.3,0,0.00021907558,0
441,0,99,1,0,0.0,0,155.3,93,49.0,13.29,12.4,0,0.005301379,5
442,0,59,1,1,1.84,1,133.1,114,60.4,11.06,6.8,0,0.0005529011,1
443,0,135,1,0,0.0,1,246.8,129,58.0,9.39,12.6,0,0.0050318264,5
444,0,85,0,0,0.0,2,165.4,107,45.0,9.8,9.6,0,0.021461422,7
445,0,70,1,0,0.31,0,59.5,103,35.1,12.86,11.1,0,0.0022858134,3
446,0,88,1,0,0.0,3,138.3,116,44.0,11.8,9.6,0,0.0013555791,2
447,0,55,1,0,0.0,2,286.7,100,61.0,6.72,6.9,0,0.12993288,8
448,0,75,1,0,0.34,1,117.3,114,41.4,10.06,12.2,0,0.00021488403,0
449,0,79,1,1,1.7,4,264.3,79,80.0,10.14,6.3,0,0.09327148,8
450,0,85,1,0,0.25,0,127.9,107,47.5,13.56,12.5,0,0.0009130421,2
451,0,86,1,1,2.65,0,225.5,107,86.5,12.32,9.8,0,0.0037941942,4
452,0,91,1,0,0.0,0,149.0,115,47.0,12.27,8.3,0,0.0051012533,5
453,0,149,1,1,3.86,1,198.9,77,96.6,13.7,14.3,0,0.031829827,7
454,1,97,1,0,0.0,1,256.4,125,67.0,13.7,11.1,1,0.99613,9
455,1,88,1,0,0.0,1,264.8,124,66.0,12.27,14.8,1,0.99248683,9
456,0,60,1,0,0.0,2,98.2,88,33.0,9.03,9.3,0,0.014582586,7
457,0,54,1,0,0.16,2,159.8,99,51.6,13.2,9.7,0,0.001140653,2
458,0,11,1,1,1.62,3,190.6,86,68.2,11.01,6.0,0,0.0031390334,4
459,0,109,1,0,0.0,0,184.0,120,42.0,6.02,11.0,0,0.0026796332,4
460,0,90,1,0,0.0,1,261.8,128,64.0,11.03,9.6,1,0.98025286,9
461,0,115,1,0,0.0,3,147.9,109,45.0,11.42,9.6,0,0.012438069,6
462,0,144,1,1,2.73,1,106.4,109,55.3,5.41,10.1,0,0.0015141251,3
463,0,91,1,0,0.0,0,133.7,75,40.0,9.77,5.9,0,0.0014521802,3
464,0,105,1,1,2.3,0,193.5,85,75.0,11.01,8.5,0,0.016116396,7
465,1,71,0,0,0.0,3,178.2,113,45.0,8.39,13.6,1,0.9937689,9
466,1,132,1,1,2.84,3,226.2,103,82.4,9.08,10.5,0,0.0047893724,5
467,0,112,1,0,0.38,1,170.4,103,49.8,10.01,11.6,0,0.0006371497,1
468,0,86,1,1,3.0,3,70.9,163,57.0,8.34,11.1,0,0.0023916638,4
469,0,41,1,1,4.64,2,194.4,63,101.4,12.75,17.2,0,0.072075136,8
470,0,44,1,0,0.0,1,240.3,146,55.0,8.23,10.6,0,0.006026826,5
471,0,78,1,0,0.0,3,75.0,116,34.0,12.44,9.5,0,0.00565159,5
472,0,149,1,0,0.0,1,69.1,117,24.0,6.82,6.3,0,0.0012421109,2
473,1,72,1,1,1.67,4,96.6,59,60.7,15.77,6.2,1,0.94965667,9
474,0,139,1,1,4.0,0,214.6,101,97.0,11.76,14.8,0,0.0011435879,2
475,0,74,1,0,0.0,3,148.5,111,38.0,7.33,9.9,0,0.00035212864,0
476,0,50,1,0,0.29,1,258.1,106,60.9,8.07,11.7,0,0.0003570799,0
477,0,141,1,1,2.05,3,149.7,112,60.5,8.13,7.6,0,0.0028418351,4
478,0,140,1,0,0.0,1,149.8,134,40.0,8.22,8.1,0,0.0019414776,3
479,0,99,1,0,0.0,2,190.4,102,46.0,7.91,11.2,0,0.0005858855,1
480,0,166,1,0,0.21,1,181.4,108,55.1,12.69,11.6,0,0.059280876,8
481,0,124,1,0,0.0,1,151.1,123,42.0,9.37,5.3,0,0.00070743763,1
482,0,74,1,0,0.0,0,155.7,116,42.0,8.69,8.1,0,0.0007931054,1
483,0,117,1,0,0.0,2,149.9,95,48.0,12.81,13.3,0,0.0024592446,4
484,0,85,1,0,0.0,3,222.3,132,58.0,11.58,11.0,0,0.0027848973,4
485,0,36,1,1,1.81,0,149.4,111,55.1,6.59,6.7,0,0.00026697913,0
486,0,102,0,0,0.0,0,233.8,103,59.0,11.08,12.8,0,0.0079348665,6
487,0,76,1,0,0.0,0,204.2,100,60.0,14.63,10.5,0,0.02714904,7
488,0,165,1,0,0.0,1,242.9,126,60.0,10.49,0.0,0,0.0052440576,5
489,0,130,1,0,0.0,1,150.4,119,46.0,11.53,12.3,0,0.01607462,7
490,0,78,1,0,0.0,0,208.9,119,57.0,12.62,12.8,0,0.0027020152,4
491,1,55,0,0,0.32,1,191.9,91,58.2,12.81,14.3,1,0.9714192,9
492,1,92,0,0,0.21,2,130.7,113,47.1,13.03,9.4,0,0.060277276,8
493,0,129,1,1,1.59,2,119.6,104,60.9,13.94,5.9,0,0.09596513,8
494,0,18,1,0,0.0,1,273.6,93,57.0,5.73,8.2,0,0.0049595055,5
495,0,161,0,0,0.0,2,156.1,114,42.0,9.02,11.1,0,0.10018441,8
496,0,93,1,1,2.16,2,178.7,134,67.6,8.93,8.0,0,0.006334064,5
497,0,144,1,0,0.0,2,177.5,93,55.0,14.37,11.9,0,0.011169833,6
498,1,75,0,0,0.0,4,211.3,61,45.0,5.28,9.7,1,0.99484336,9
499,0,95,1,0,0.0,1,175.2,91,51.0,12.22,7.5,0,0.0040549696,5
500,0,126,1,1,3.4,3,114.3,102,70.0,9.52,12.6,0,0.0022187044,3
501,0,124,1,1,2.03,1,251.4,104,82.3,11.26,7.5,0,0.0025798108,4
502,1,93,0,0,0.0,1,216.9,61,55.0,10.37,17.5,1,0.99250317,9
503,0,109,0,1,2.51,0,217.2,138,75.1,7.28,9.3,0,0.0077615576,6
504,0,80,1,0,0.0,0,206.3,97,49.0,7.75,12.4,0,0.00032402689,0
505,0,41,1,0,0.19,1,159.3,66,39.9,6.3,11.1,0,0.005191828,5
506,0,136,1,1,3.08,2,143.1,88,75.8,11.83,11.4,0,0.0031070197,4
507,1,92,1,0,0.0,3,154.0,122,55.0,16.49,5.6,1,0.8640269,8
508,0,143,1,1,3.13,1,186.6,69,82.3,11.1,11.6,0,0.0015003856,3
509,1,118,1,1,2.59,5,170.8,114,71.9,9.98,9.6,0,0.07997284,8
510,0,193,1,1,3.32,1,124.0,102,72.2,10.15,12.3,0,0.00060816086,1
511,0,73,1,0,0.0,3,198.3,94,58.0,13.97,14.8,0,0.03708645,7
512,0,62,1,0,0.0,2,172.8,101,47.0,10.24,9.1,0,0.0024838864,4
513,0,30,1,1,1.78,0,217.4,74,73.8,10.69,6.6,0,0.00397387,5
514,1,60,0,1,3.78,0,265.9,113,101.8,10.79,14.0,1,0.99440396,9
515,0,148,1,1,4.73,1,93.6,137,80.3,9.69,17.5,0,0.0012288399,2
516,0,96,1,0,0.0,2,98.2,100,43.0,15.36,7.6,0,0.008086571,6
517,0,52,1,0,0.35,2,214.7,68,53.5,7.93,9.4,0,0.00045743975,1
518,0,87,1,0,0.0,1,168.2,92,48.0,11.24,12.9,0,0.0010103851,2
519,0,41,1,0,0.21,3,202.9,97,50.1,7.69,9.0,0,5.9968563e-05,0
520,0,112,1,0,0.0,1,261.4,108,58.0,7.73,11.6,0,0.0034581495,4
521,1,88,1,0,0.0,4,73.3,86,27.0,8.07,8.2,1,0.9978441,9
522,0,122,1,1,2.48,7,253.7,84,87.8,11.46,9.2,0,0.007090561,6
523,0,61,1,0,0.0,2,45.0,108,21.0,7.57,9.8,0,0.00083766645,2
524,0,87,1,0,0.38,1,231.3,105,57.8,8.59,13.0,0,0.00019012432,0
525,0,176,1,0,0.25,2,47.4,125,25.5,8.39,10.5,0,0.0023066488,4
526,0,30,1,0,0.0,0,227.4,88,55.0,9.13,12.5,0,0.03491492,7
527,0,95,1,1,3.21,0,40.9,126,51.1,6.67,11.9,0,0.0003589039,0
528,0,46,1,0,0.0,2,124.8,133,35.0,7.87,8.6,0,0.0021167758,3
529,0,100,0,0,0.19,0,68.5,110,42.9,16.86,12.1,1,0.76282305,8
530,0,47,1,1,2.11,2,163.5,77,67.1,10.16,7.8,0,0.01258281,6
531,0,77,1,0,0.0,2,163.0,112,47.0,10.96,6.7,0,0.00094886805,2
532,0,98,1,1,2.89,2,213.7,61,86.9,12.65,10.7,0,0.0033994624,4
533,0,125,1,1,1.46,1,201.3,117,52.6,2.11,5.4,0,0.013228374,6
534,0,67,1,0,0.22,4,310.4,97,61.2,3.33,9.2,1,0.9372327,9
535,0,194,1,0,0.0,1,48.4,101,33.0,14.06,18.2,0,0.016642198,7
536,0,128,1,1,3.78,1,171.2,88,79.8,7.29,14.0,0,0.025559116,7
537,0,190,1,1,2.3,0,166.5,93,67.0,9.15,8.5,0,0.0003475389,0
538,0,165,1,0,0.0,0,216.6,126,54.0,9.54,12.4,0,0.00067468866,1
539,0,59,1,0,0.0,2,107.8,113,37.0,10.83,9.9,0,0.0032103902,4
540,0,47,1,1,2.11,1,141.3,94,60.1,8.4,7.8,0,5.7867564e-05,0
541,0,150,1,1,1.78,0,209.9,77,67.8,7.9,6.6,0,0.0042016953,5
542,1,152,0,1,3.83,9,237.5,120,100.3,12.67,14.2,1,0.97294,9
543,0,26,1,0,0.0,3,234.5,109,59.0,10.83,3.5,0,0.0006059374,1
544,0,79,1,1,3.29,3,103.1,90,71.9,12.15,12.2,0,0.0067437785,6
545,0,95,1,1,3.21,1,129.5,106,76.1,12.45,11.9,0,0.0011899009,2
546,1,69,0,0,0.0,2,279.8,90,69.0,12.44,8.4,1,0.990308,9
547,1,95,0,1,2.78,5,136.8,91,68.8,10.04,10.3,1,0.992937,9
548,0,31,1,1,1.59,0,100.1,54,53.9,12.32,5.9,0,0.0012588535,2
549,0,121,1,1,2.73,4,237.1,63,85.3,10.28,10.1,0,0.0014870061,3
550,1,111,1,0,0.0,4,172.8,58,45.0,9.16,7.9,1,0.9777624,9
551,0,157,1,0,0.0,2,224.5,111,56.0,10.04,11.5,0,0.005083417,5
552,1,44,1,0,0.21,3,288.1,112,73.1,12.9,10.2,1,0.9981238,9
553,0,61,0,0,0.0,2,78.2,103,30.0,9.8,10.1,0,0.02122372,7
554,0,65,1,0,0.0,2,148.7,80,48.0,12.95,12.7,0,0.00053014176,1
555,0,74,1,1,3.54,2,194.6,84,79.4,6.0,13.1,0,0.00038173856,0
556,0,123,1,0,0.0,0,159.5,77,53.0,15.19,12.0,0,0.0029650058,4
557,0,58,1,1,2.57,1,194.5,110,77.7,10.69,9.5,0,0.0007084855,1
558,1,74,1,0,0.0,2,174.1,96,51.0,12.56,8.3,1,0.7990639,8
559,0,125,1,0,0.39,2,131.8,97,38.9,6.84,7.7,0,0.006265554,5
560,0,80,1,0,0.0,1,160.6,103,48.0,11.85,10.7,0,0.005532443,5
561,0,53,1,1,1.94,0,146.8,107,71.4,15.5,7.2,0,0.00015506604,0
562,0,99,1,1,2.46,1,200.7,88,81.6,13.21,9.1,0,0.005078864,5
563,0,99,1,0,0.33,1,145.6,106,37.3,4.92,10.9,0,0.00016937603,0
564,0,66,1,1,2.16,2,229.4,104,82.6,12.87,8.0,0,0.004383962,5
565,0,97,1,0,0.0,3,211.0,76,52.0,9.45,4.7,0,0.0040735817,5
566,0,75,1,1,3.05,2,121.5,97,74.5,13.57,11.3,0,0.005031929,5
567,0,85,0,0,0.0,2,216.0,73,53.0,9.41,3.6,0,0.007473638,6
568,0,108,1,0,0.0,2,293.0,88,64.0,8.03,10.0,0,0.14228788,8
569,1,133,0,1,4.16,2,221.1,137,102.6,13.25,15.4,1,0.9977017,9
570,0,51,1,0,0.0,1,181.5,108,48.0,9.85,10.3,0,0.009487546,6
571,0,186,1,1,3.92,2,74.3,107,67.2,8.87,14.5,0,0.0013423197,2
572,0,44,0,0,0.0,1,62.3,92,34.0,13.75,10.8,0,0.085512765,8
573,0,64,1,1,2.43,3,228.6,88,84.3,12.43,9.0,0,0.008550752,6
574,1,44,1,0,0.33,2,228.1,121,66.3,13.83,9.9,1,0.98122406,9
575,0,114,1,1,3.83,1,309.9,90,108.3,10.02,14.2,0,0.017161204,7
576,0,92,1,0,0.16,3,201.9,74,55.6,11.34,13.7,0,0.00018946108,0
577,0,110,1,0,0.29,2,149.8,112,43.9,9.0,11.7,0,0.0011277411,2
578,0,90,1,1,2.08,1,183.8,76,71.8,11.49,7.7,0,0.00046759116,1
579,0,72,1,1,4.46,1,186.7,108,105.6,16.75,16.5,0,0.09471249,8
580,1,113,1,0,0.0,1,209.4,151,66.0,17.37,7.4,1,0.96260977,9
581,0,171,1,1,2.75,3,223.2,77,81.5,9.16,10.2,0,0.0014352751,2
582,0,104,1,0,0.0,1,164.2,109,42.0,7.77,10.7,0,0.001784902,3
583,0,165,1,0,0.13,1,150.5,75,43.3,9.66,10.3,0,0.00081676693,2
584,1,104,1,0,0.0,0,234.2,128,65.0,14.66,9.8,1,0.8861678,8
585,0,110,1,0,0.0,1,55.3,102,24.0,8.24,10.2,0,0.001263031,2
586,0,90,0,0,0.0,1,221.8,97,56.0,10.19,8.4,0,0.013606511,6
587,0,114,1,0,0.4,1,169.6,85,38.0,2.95,7.4,0,0.00051221956,1
588,1,101,1,0,0.0,5,89.7,118,38.0,13.01,13.5,1,0.9909417,9
589,0,117,1,1,2.32,1,80.2,81,56.2,10.95,8.6,0,0.01393575,7
590,0,109,1,0,0.42,2,218.9,105,67.2,15.0,11.3,1,0.63457507,8
591,0,82,1,0,0.0,1,125.7,96,40.0,10.38,12.9,0,0.00047756356,1
592,0,92,1,0,0.31,2,176.3,85,41.1,4.67,9.6,0,0.0019842423,3
593,0,82,1,1,2.57,2,207.2,111,82.7,12.71,9.5,0,0.0016374922,3
594,0,90,1,0,0.0,2,205.7,138,49.0,8.1,12.5,0,0.006512752,6
595,0,87,1,1,0.0,1,151.4,95,39.0,7.62,0.0,0,0.00016386139,0
596,0,124,1,0,0.0,3,157.5,70,38.0,6.54,9.6,0,0.003376213,4
597,0,39,1,0,0.0,2,160.4,68,36.0,5.13,9.1,0,0.005084324,5
598,0,84,1,0,0.0,1,159.0,80,42.0,8.4,12.3,0,0.0013965844,2
599,0,75,1,1,2.48,0,214.1,62,78.8,10.05,9.2,0,0.00425072,5
600,0,102,1,0,0.0,2,102.6,89,39.0,12.3,9.1,0,0.021572798,7
601,1,62,0,0,0.0,0,159.7,86,44.0,9.88,13.9,1,0.99644464,9
602,0,143,1,0,0.27,1,202.8,109,51.7,8.29,4.6,0,0.004418689,5
603,0,53,1,0,0.0,3,57.5,95,33.0,13.28,11.6,0,0.00031328623,0
604,0,30,1,0,0.0,1,169.9,144,49.0,11.26,11.4,0,0.008225211,6
605,1,112,1,0,0.0,2,335.5,77,76.0,10.63,12.7,1,0.9940123,9
606,0,129,1,0,0.0,0,139.5,119,49.0,14.47,13.1,0,0.0034308853,4
607,0,63,1,1,1.78,1,142.3,107,52.8,5.94,6.6,0,0.0002124929,0
608,0,28,1,0,0.0,0,187.8,94,54.0,12.43,10.6,0,0.0041741016,5
609,0,111,1,0,0.0,3,146.2,55,48.0,13.08,8.7,0,0.0013297196,2
610,0,91,1,0,0.0,3,231.8,120,53.0,7.53,11.6,0,0.00074214744,1
611,0,90,1,0,0.0,1,193.7,83,47.0,7.71,12.7,0,0.00012985748,0
612,0,151,1,0,0.24,4,156.4,108,49.4,11.67,7.7,0,0.057291992,8
613,1,105,0,1,3.56,1,220.7,82,92.6,10.89,13.2,1,0.9823414,9
614,0,41,1,1,1.97,2,239.8,110,79.7,11.1,7.3,0,0.0007313901,1
615,0,48,1,1,2.16,1,172.0,111,68.6,10.01,8.0,0,0.0016683857,3
616,0,166,0,1,2.38,2,128.2,138,69.8,13.73,8.8,0,0.25538933,8
617,0,79,1,0,0.0,3,130.2,119,47.0,14.55,14.0,0,0.0011975425,2
618,0,153,1,0,0.0,1,195.4,107,47.0,7.73,11.6,0,0.0012832792,2
619,1,110,0,0,0.0,0,293.3,79,66.0,9.43,14.5,1,0.9991732,9
620,0,163,1,0,0.0,1,191.3,89,49.0,9.7,12.8,0,0.00037299824,0
621,0,126,1,0,0.0,1,122.4,88,34.0,7.19,11.5,0,0.0026911101,4
